item_number,title,price_eur,currency,condition,seller_type,sold_date_iso,sold_date_raw,is_sold,shipping_eur,free_shipping,best_offer,location,seller,url,source_page
160570211602,"3 KUNSTSTOFF PLEXI UHRENGLAS FÜR ROLEX 1500 DATE 25-117 1550, 1625, 5700, 5700",41.64,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.083)",https://www.ebay.de/itm/160570211602,ebay_sold_p1.html
166232501697,"Plexiglas für 25-19 30,35mm 19 Rolex Crystal Glass Uhrenglas Verre 5512 5513",8.9,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/166232501697,ebay_sold_p1.html
166232509406,"Plexiglas für 25-39 30,60mm #39 Rolex Crystal Glass Uhrenglas Verre 1665",8.9,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/166232509406,ebay_sold_p1.html
186304113810,ROLEX 3030 3035 5064 SCHWINGENDE MASSEACHSE KOMPATIBEL FIT ROTOR AXLE,27.0,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186304113810,ebay_sold_p1.html
385151033954,Rolex Submariner Gmt-Master Daytona Datejust Oyster Lünettenabdeckung Bezel Protector,25.0,EUR,Neu (Sonstige),Gewerblich,2026-07-11,11. Jul 2026,1,14.9,0,0,"Sofort-Kaufen +EUR 14,90 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","luxurytime.shop 99,8% positiv (2.110)",https://www.ebay.de/itm/385151033954,ebay_sold_p1.html
227425796743,Guter Zustand Rolex 1040 6980 gebraucht Radstopper Stop Wheel,328.9,EUR,Gebraucht,Gewerblich,2026-07-11,11. Jul 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/227425796743,ebay_sold_p1.html
316638001339,Rolex Lünettenschutz bezel protector Ref. N227 für Oyster Perpetual 36 126000,17.0,EUR,Gebraucht,Gewerblich,2026-07-11,11. Jul 2026,1,0.0,1,0,,eBay Top-Service,https://www.ebay.de/itm/316638001339,ebay_sold_p1.html
163761490951,Plexiglas für 25-118 Rolex Crystal Glass Uhrenglas Verre 1600 1601 1603 1611,8.9,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/163761490951,ebay_sold_p1.html
404543455114,#935 ORIGINAL ROLEX DATEJUST DAY DATE 36mm 3035 3135 GG ZEIGER VINTAGE HANDS,156.39,EUR,Gebraucht,Gewerblich,2025-12-28,28. Dez 2025,1,6.95,0,0,,state_of_time 100% positiv (3.802),https://www.ebay.de/itm/404543455114,ebay_sold_p1.html
195942489541,"Rolex Glied Stahl für Oysterband , 14 mm breit , komplett matt !",79.0,EUR,Gebraucht,Gewerblich,2026-07-11,11. Jul 2026,1,5.0,0,0,,"uhrenfachzentrum 99,6% positiv (1.645)",https://www.ebay.de/itm/195942489541,ebay_sold_p1.html
227421102343,"Rolex Daytona, von der Geburt bis zum Mythos. Rolex Daytona a legend is born. 2006",360.0,EUR,Gebraucht,Privat,2026-07-11,11. Jul 2026,1,25.0,0,1,"Preisvorschlag akzeptiert +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fenka225 100% positiv (200),https://www.ebay.de/itm/227421102343,ebay_sold_p1.html
800139764337,Rolex DayDate Zifferblatt 18038 18238 36mm,250.0,EUR,Neu (Sonstige),Privat,2026-07-11,11. Jul 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800139764337,ebay_sold_p1.html
116488773696,"GENERIC Zugfeder kompatibel für ROLEX Cal. 3130 3135 Kaliber: 3130, 313...",18.0,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/116488773696,ebay_sold_p1.html
352636156700,ETA Originalteile 2776 / 2772 (2750) TUDOR (ROLEX) N.O.S.,3.0,EUR,Neu (Sonstige),Privat,2026-07-11,11. Jul 2026,1,5.0,0,0,"Sofort-Kaufen +EUR 5,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",no-morpho 100% positiv (1.586),https://www.ebay.de/itm/352636156700,ebay_sold_p1.html
257567518063,Aufkleber Sticker Logo Rolex GMT MASTER Gold Zifferblatt Uhr,14.9,EUR,Neu (Sonstige),Privat,2026-07-11,11. Jul 2026,1,9.9,0,0,"Sofort-Kaufen +EUR 9,90 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",lelekas69 100% positiv (1.539),https://www.ebay.de/itm/257567518063,ebay_sold_p1.html
133048786641,Rolex Rose Gold Day-Date Link 228239 - Original Roségold Shirt Day Date,790.0,EUR,Neu (Sonstige),Gewerblich,2025-12-26,26. Dez 2025,1,30.0,0,1,"oder Preisvorschlag +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",afadsrl 100% positiv (2.101),https://www.ebay.de/itm/133048786641,ebay_sold_p1.html
277813787564,Rolex Sapphire Crystal 25-7039 Saphirglas LOGO 268622 268655 268621,68.0,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277813787564,ebay_sold_p1.html
336037613624,INSERT PEARL DOT PIP for Rolex 5512 5513 1680 1665 Tudor 7928 7016 79090 5508 65,30.0,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,7.0,0,0,,old-crowns-com 100% positiv (289),https://www.ebay.de/itm/336037613624,ebay_sold_p1.html
185572565246,ROLEX 3030 3035 5093 KALENDERRADMUTTER SWISS MADE Calendar wheel n,19.5,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/185572565246,ebay_sold_p1.html
307054300982,ROLEX Datejust 1600 36 mm Lünette Smooth Bezel für Plexi Stahl Steel original,150.0,EUR,Gebraucht,Gewerblich,2026-07-11,11. Jul 2026,1,7.0,0,0,,luxini_hamburg 100% positiv (3.973),https://www.ebay.de/itm/307054300982,ebay_sold_p1.html
160987489041,ROLEX 3000 3030 3035 3055 3075 3085 FEDER HANDFEDER,26.0,EUR,Neu (Sonstige),Gewerblich,2026-07-11,11. Jul 2026,1,6.0,0,0,"Sofort-Kaufen +EUR 6,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",ocoeurdutemps 100% positiv (12.322),https://www.ebay.de/itm/160987489041,ebay_sold_p1.html
162129381132,Auto Achse für Schwingmasse passend für Rolex Kaliber 2230,18.76,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,13.08,0,0,"Sofort-Kaufen +EUR 13,08 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchpartusa 99,8% positiv (44.142)",https://www.ebay.de/itm/162129381132,ebay_sold_p1.html
127967639739,Rolex Endglieder 450j für Jubilee Armband für GMT Original,300.0,EUR,Gebraucht,Privat,2026-07-11,11. Jul 2026,1,6.19,0,1,,unnold123 100% positiv (1.216),https://www.ebay.de/itm/127967639739,ebay_sold_p1.html
383802521161,Aluminum Lünette Ceramic Bezel Insert Watch Ring Für 40mm Ro lex GMT Uhr Zubehör,6.64,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,7.01,0,0,"Sofort-Kaufen +EUR 7,01 Lieferung  China Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","gemeshop-88 99,3% positiv (7.514)",https://www.ebay.de/itm/383802521161,ebay_sold_p1.html
336248585748,1675 Midcase Set (Replacement Case for old Rolex GMT MASTER),360.0,EUR,Neu,Gewerblich,2026-07-11,11. Jul 2026,1,7.0,0,0,,old-crowns-com 100% positiv (289),https://www.ebay.de/itm/336248585748,ebay_sold_p1.html
397914590031,The Rolex Magazine - Ausgabe 3 bis 8,30.0,EUR,Neu (Sonstige),Privat,2026-07-11,11. Jul 2026,1,20.0,0,0,"Sofort-Kaufen +EUR 20,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",vintageadvenue 100% positiv (27),https://www.ebay.de/itm/397914590031,ebay_sold_p1.html
168500940849,Selten Original Vintage Rolex Datejust Oysterquartz 17013 Garantie italienisch 1982,125.0,EUR,Gebraucht,Privat,2026-07-11,11. Jul 2026,1,16.0,0,1,"oder Preisvorschlag +EUR 16,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",caronda 100% positiv (1.037),https://www.ebay.de/itm/168500940849,ebay_sold_p1.html
383906025197,Rolex 3135-140 Auto Device Upper Bridge Genuine parts Original Teile,85.0,EUR,Neu (Sonstige),Gewerblich,2026-07-11,11. Jul 2026,1,6.0,0,0,,"sekowatchworld 99,1% positiv (1.120)",https://www.ebay.de/itm/383906025197,ebay_sold_p1.html
377287710992,"ROLEX PEPSI BASEL ORIGINAL, GMT 16710 oder 16700",450.0,EUR,Neu (Sonstige),Privat,2026-07-11,11. Jul 2026,1,15.0,0,1,"Preisvorschlag akzeptiert +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",eleobagl0 100% positiv (7),https://www.ebay.de/itm/377287710992,ebay_sold_p1.html
204374854735,ROLEX Datejust 1600 1601 1602 1603 Zeiger Hands cal 1570 Tritium vintage,150.0,EUR,Gebraucht,Gewerblich,2026-07-11,11. Jul 2026,1,7.0,0,1,,riohausgmbh 100% positiv (725),https://www.ebay.de/itm/204374854735,ebay_sold_p1.html
800154266745,Rolex Datejust 1601 1603 Cal. Pink Dial 1570,130.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800154266745,ebay_sold_p1.html
310413141518,LÜNETTENEINSATZ VERBLASST SCHWARZ AUF GRAU FÜR ROLEX SUBMARINER 1665 5508 1680 7928 GRAU,67.7,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.083)",https://www.ebay.de/itm/310413141518,ebay_sold_p1.html
266460996202,Rolex Daytona Booklet Set 6 Teilig deutsch 7-1997,399.0,EUR,Gebraucht,Gewerblich,2026-07-10,10. Jul 2026,1,0.0,1,1,,blackpen4810 100% positiv (9.414),https://www.ebay.de/itm/266460996202,ebay_sold_p1.html
384719262085,Lünette Bezel Inlay Blau Rot kompatibel zu Rolex GMT Master Pepsi # 16700 16710,38.0,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,5.0,0,0,,"sekowatchworld 99,1% positiv (1.120)",https://www.ebay.de/itm/384719262085,ebay_sold_p1.html
387399443511,Lünette Inlay bezel grün green Keramik kompatibel zu Rolex Submariner 116610LV,65.0,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,5.0,0,0,,"sekowatchworld 99,1% positiv (1.120)",https://www.ebay.de/itm/387399443511,ebay_sold_p1.html
137464642312,Rolex 62523H Jubilee Armband 20mm für Modelle z.B.16013 16233 NEU!!,1898.88,EUR,Neu,Privat,2026-07-10,10. Jul 2026,1,3.0,0,0,,geislar 100% positiv (992),https://www.ebay.de/itm/137464642312,ebay_sold_p1.html
226902742417,Rolex 1030 6960 Screw for Setting Lever Blister Schraube für den Messhebel all,25.8,EUR,Neu (Sonstige),Gewerblich,2026-07-09,9. Jul 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/226902742417,ebay_sold_p1.html
205521474402,Genuine Rolex 1520 1530 1570 310 Barrel Complete Mainspring & Arbor used (R295),50.0,EUR,Gebraucht,Gewerblich,2026-07-10,10. Jul 2026,1,5.0,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/205521474402,ebay_sold_p1.html
800166956721,Zifferblatt Rolex Date 1500 Micky Maus Miki Mause,130.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800166956721,ebay_sold_p1.html
176770758914,Faltschließe poliert und gebürstet kompatibel zu Rolex,59.95,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,0.0,1,0,,watchparts24 100% positiv (71.339),https://www.ebay.de/itm/176770758914,ebay_sold_p1.html
184989549120,ROLEX GMT SUBMARINER 316-116710 116610 Lünettendichtung GHIERA BEZEL GASKET,17.5,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/184989549120,ebay_sold_p1.html
163684172498,Saphirglas für 25-286 Rolex Sapphire Glass 14000 14010 14060 14203 14233,20.9,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/163684172498,ebay_sold_p1.html
316667513408,"Rolex Lünettenschutz bezel protector Ref. N170 für Submariner, GMT-Master 114060",34.0,EUR,Gebraucht,Gewerblich,2026-07-10,10. Jul 2026,1,0.0,1,0,,eBay Top-Service,https://www.ebay.de/itm/316667513408,ebay_sold_p1.html
226316695734,Gehäuseöffner Für Rolex Uhren Uhrmacherwerkzeug Sets Für Gerillte Gehäuseböden,13.59,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,0.0,1,1,,"pulchra-global 99,8% positiv (3.630)",https://www.ebay.de/itm/226316695734,ebay_sold_p1.html
800068570150,rolex 6694 türkis dial precision oyster date Zifferblatt,130.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,25.0,0,1,"oder Preisvorschlag +EUR 25,00 Lieferung  Italien Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800068570150,ebay_sold_p1.html
397758079543,Rastfeder für Lünette Rolex GMT Master Click Spring for Bezel Ref.31716628,27.99,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,0.0,1,0,,dreamuniversesari 100% positiv (1.205),https://www.ebay.de/itm/397758079543,ebay_sold_p1.html
206057911425,2 Stück Original Rolex 2230 2235 - 429 Unruhwelle Balance Staff Open Box,49.0,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,5.0,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/206057911425,ebay_sold_p1.html
116968343084,Rolex Blank Garantie - Garantie in Weiß_ Original 100% Extra Rare,4800.0,EUR,Gebraucht,Privat,2026-07-10,10. Jul 2026,1,35.0,0,1,"Preisvorschlag akzeptiert +EUR 35,00 Lieferung  Griechenland Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",vag2012 100% positiv (120),https://www.ebay.de/itm/116968343084,ebay_sold_p1.html
224287403429,Hochwertig Pepsi Blau & Rot Weiß Zahlen Blende Einsatz Für Rolex Gmt Master II,13.02,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,0.0,1,0,Sofort-Kaufen Gratis Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen,"hnswatchstrap 97,7% positiv (9.060)",https://www.ebay.de/itm/224287403429,ebay_sold_p1.html
127949437566,Eslabones para pulseraJubille Rolex Lady-Datejust  69178 18k,201.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,2.0,0,0,"2 Gebote EUR 350,00 Sofort-Kaufen +EUR 8,10 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",bg54y_15 100% positiv (12),https://www.ebay.de/itm/127949437566,ebay_sold_p1.html
389804742731,Gehäuseöffner Für Rolex Uhren Uhrmacherwerkzeug Sets Für Gerillte Gehäuseböden,13.76,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,0.0,1,0,,"yanqiuwangluo55 99,7% positiv (1.470)",https://www.ebay.de/itm/389804742731,ebay_sold_p1.html
147306878062,Gehäuseöffner Für Rolex Uhren Uhrmacherwerkzeug Sets Für Gerillte Gehäuseböden,12.99,EUR,Neu,Gewerblich,2026-06-20,20. Jun 2026,1,0.0,1,0,,eBay Top-Service,https://www.ebay.de/itm/147306878062,ebay_sold_p1.html
227335143329,Guter Zustand Rolex Dial 14270 Gebraucht Explorer Zifferblatt Schwarz Tritium 114270 Bl,438.9,EUR,Gebraucht,Gewerblich,2026-07-10,10. Jul 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/227335143329,ebay_sold_p1.html
277367012369,NEW Rolex 316-114200-J2 Bezel Gasket Air King Date 115200 x1pc Neu im Blister,78.0,EUR,Brand New - Neu Original,,2026-07-10,10. Jul 2026,1,25.0,0,1,"oder Preisvorschlag +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277367012369,ebay_sold_p1.html
405999559570,GENERIC Kompatibile ROLEX 3186 Ref. 657 Springstundenklammer Kaliber: 31...,29.0,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/405999559570,ebay_sold_p1.html
405528174335,#889 VINTAGE ORIGINAL ROLEX BALANCE WHEEL UNRUH 1030 CALIBER FOR REPAIR,371.81,EUR,Gebraucht,Gewerblich,2026-07-10,10. Jul 2026,1,6.95,0,0,,state_of_time 100% positiv (3.802),https://www.ebay.de/itm/405528174335,ebay_sold_p1.html
276183993152,Rolex Sapphire Crystal 25-206C Saphirglas Datejust Lady 26mm Top Qualität,48.0,EUR,TOP QUALITÄT - OHNE LOGO,,2026-07-10,10. Jul 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/276183993152,ebay_sold_p1.html
183674754733,FIT Rolex 25-117 Cyclope Plexiglas für Datum 1500 Slow Shot 1570 Aftermarket,9.0,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/183674754733,ebay_sold_p1.html
178100942516,Rolex 2230-140,40.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",caiapalm 100% positiv (406),https://www.ebay.de/itm/178100942516,ebay_sold_p1.html
226902741390,NEU Rolex Balance 2230-432 Volantino Balanciere Achse 2235 OK No Spirale,59.2,EUR,Gebraucht,Gewerblich,2026-02-24,24. Feb 2026,1,29.0,0,1,"Preisvorschlag akzeptiert +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/226902741390,ebay_sold_p1.html
226902741724,NEU Rolex Balance 3135-432 Volantino Balanciere Achse OK No Spirale 3135 3175,78.5,EUR,Gebraucht,Gewerblich,2026-04-24,24. Apr 2026,1,29.0,0,1,"Preisvorschlag akzeptiert +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/226902741724,ebay_sold_p1.html
236056468293,Uhrmacherwerkzeug Set Uhren Gerillte Reparatur Gehäuseöffner für Rolex Uhren,16.91,EUR,Neu,Gewerblich,2025-05-31,31. Mai 2025,1,0.0,1,0,Sofort-Kaufen Gratis Lieferung  Tschechische Republik Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen,carlryans 100% positiv (344),https://www.ebay.de/itm/236056468293,ebay_sold_p1.html
142851876520,Ersatzteile Rolex 1300 1315 Original Original - Ricambi Originali,75.0,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,30.0,0,0,"Sofort-Kaufen +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",afadsrl 100% positiv (2.101),https://www.ebay.de/itm/142851876520,ebay_sold_p1.html
116847839673,GENERIC kompatible Nockenfeder für ROLEX Cal 3035 (NEU),20.0,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/116847839673,ebay_sold_p1.html
800281316716,TUDOR Submariner Case mit Krone 79090 Original Oyster Case by Rolex Geneva,750.0,EUR,Gebraucht,Privat,2026-07-10,10. Jul 2026,1,3.0,0,0,,vintagerlx 100% positiv (70),https://www.ebay.de/itm/800281316716,ebay_sold_p1.html
187083824648,Original Rolex Cal. 2135 Werkteilhalter für Platine,59.95,EUR,Neu,Gewerblich,2026-07-09,9. Jul 2026,1,0.0,1,0,,watchparts24 100% positiv (71.339),https://www.ebay.de/itm/187083824648,ebay_sold_p1.html
188378152301,Zifferblatt Zifferblatt Green Zirconi Datejust All Model 36mm Cal. 3035 3135,299.0,EUR,Neu (Sonstige),Gewerblich,2026-07-10,10. Jul 2026,1,30.0,0,1,"oder Preisvorschlag +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",debswatch 100% positiv (37),https://www.ebay.de/itm/188378152301,ebay_sold_p1.html
178070300159,Rolex Unruhbrücke komplett 3235,200.0,EUR,Neu (Sonstige),Privat,2026-07-10,10. Jul 2026,1,20.0,0,1,"oder Preisvorschlag +EUR 20,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",caiapalm 100% positiv (406),https://www.ebay.de/itm/178070300159,ebay_sold_p1.html
162039546143,Saphirglas passend für Rolex 16200 16610 18000 18038 18238 25-295-C,26.01,EUR,Neu,Gewerblich,2026-07-10,10. Jul 2026,1,13.32,0,0,"Sofort-Kaufen +EUR 13,32 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchpartusa 99,8% positiv (44.142)",https://www.ebay.de/itm/162039546143,ebay_sold_p1.html
